LOCATION,Country,REG_ID,Region,IND,Indicator,ISC11,Education ISCED level,GENDER,Gender,MEAS,Measure,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,17.3,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,18.3,,
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,18.9,,
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,18.9,,
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,18.8,,
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,19.6,,
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2020,2020,PC,Percentage,0,Units,,,20.3,,
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2021,2021,PC,Percentage,0,Units,,,20.8,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF5,Basilicata,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2022,2022,PC,Percentage,0,Units,,,21.6,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2000,2000,PC,Percentage,0,Units,,,10.4,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2001,2001,PC,Percentage,0,Units,,,10.1,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2002,2002,PC,Percentage,0,Units,,,10,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2003,2003,PC,Percentage,0,Units,,,10.7,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2004,2004,PC,Percentage,0,Units,,,12.7,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2005,2005,PC,Percentage,0,Units,,,12.9,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2006,2006,PC,Percentage,0,Units,,,13.2,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2007,2007,PC,Percentage,0,Units,,,15,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2008,2008,PC,Percentage,0,Units,,,15.4,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2009,2009,PC,Percentage,0,Units,,,15.8,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2010,2010,PC,Percentage,0,Units,,,15.7,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2011,2011,PC,Percentage,0,Units,,,15.3,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2012,2012,PC,Percentage,0,Units,,,15.9,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2013,2013,PC,Percentage,0,Units,,,15.5,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,17.6,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,18.3,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,17.2,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,17.6,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,17.7,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,18.8,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2020,2020,PC,Percentage,0,Units,,,18.2,,
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2021,2021,PC,Percentage,0,Units,,,18.3,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITF6,Calabria,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2022,2022,PC,Percentage,0,Units,,,18.5,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2000,2000,PC,Percentage,0,Units,,,9,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2001,2001,PC,Percentage,0,Units,,,8.6,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2002,2002,PC,Percentage,0,Units,,,8.9,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2003,2003,PC,Percentage,0,Units,,,9.3,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2004,2004,PC,Percentage,0,Units,,,10.1,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2005,2005,PC,Percentage,0,Units,,,10.6,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2006,2006,PC,Percentage,0,Units,,,11.1,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2007,2007,PC,Percentage,0,Units,,,12,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2008,2008,PC,Percentage,0,Units,,,12.9,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2009,2009,PC,Percentage,0,Units,,,13.7,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2010,2010,PC,Percentage,0,Units,,,13.5,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2011,2011,PC,Percentage,0,Units,,,13,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2012,2012,PC,Percentage,0,Units,,,14,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2013,2013,PC,Percentage,0,Units,,,14.6,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,14.4,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,14.5,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,14.7,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,15.3,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,15.7,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,15.9,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2020,2020,PC,Percentage,0,Units,,,16.7,,
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2021,2021,PC,Percentage,0,Units,,,16.7,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITG1,Sicily,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2022,2022,PC,Percentage,0,Units,,,17.2,,
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2000,2000,PC,Percentage,0,Units,,,8.7,,
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2001,2001,PC,Percentage,0,Units,,,9.6,,
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2002,2002,PC,Percentage,0,Units,,,9.7,,
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2003,2003,PC,Percentage,0,Units,,,10.9,,
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2004,2004,PC,Percentage,0,Units,,,11,B,Break
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2005,2005,PC,Percentage,0,Units,,,10.9,,
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2006,2006,PC,Percentage,0,Units,,,12.4,,
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2007,2007,PC,Percentage,0,Units,,,13.5,,
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2008,2008,PC,Percentage,0,Units,,,13.9,,
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2009,2009,PC,Percentage,0,Units,,,14.9,,
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2010,2010,PC,Percentage,0,Units,,,15,,
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2011,2011,PC,Percentage,0,Units,,,15.5,,
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2012,2012,PC,Percentage,0,Units,,,16.8,,
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2013,2013,PC,Percentage,0,Units,,,16.9,,
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2014,2014,PC,Percentage,0,Units,,,15.7,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2015,2015,PC,Percentage,0,Units,,,17.8,,
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2016,2016,PC,Percentage,0,Units,,,18.7,,
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2017,2017,PC,Percentage,0,Units,,,20.2,,
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2018,2018,PC,Percentage,0,Units,,,19.5,,
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2019,2019,PC,Percentage,0,Units,,,20.7,,
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2020,2020,PC,Percentage,0,Units,,,21.5,,
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2021,2021,PC,Percentage,0,Units,,,22.3,b,There is a break in the series when data for the latest year refer to ISCED 2011 and data for previous years refer to ISCED-97.
ITA,Italy,ITG2,Sardinia,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2022,2022,PC,Percentage,0,Units,,,22.9,,
ITA,Italy,ITH1,Province of Bolzano-Bozen,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2000,2000,PC,Percentage,0,Units,,,6.3,,
ITA,Italy,ITH1,Province of Bolzano-Bozen,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2001,2001,PC,Percentage,0,Units,,,6.6,,
ITA,Italy,ITH1,Province of Bolzano-Bozen,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2002,2002,PC,Percentage,0,Units,,,7.2,,
ITA,Italy,ITH1,Province of Bolzano-Bozen,NEAC_SHARE_EA_Y25T64,Share of population 25 to 64 year-olds by educational attainment,L5T8,Total tertiary education (ISCED2011 levels 5 to 8),F,Women,VALUE,Value,2003,2003,PC,Percentage,0,Units,,,8.3,,
