ITTER107,Territory,TIPO_DATO_CN1,Aggregate,BRANCA_ATTIVITAREV2,Breakdown by industry (NACE Rev2),PRODOTTI1,Non financial assets,VAL,Valuation,CORREZ,Adjustment,T_BIS,Edition,TIME,Select time,Value,Flag Codes,Flags
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2018,2018,6021.7,,
ITD1,Provincia Autonoma Bolzano / Bozen,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2019,2019,6168.8,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2010,2010,4214.5,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2011,2011,4103.3,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2012,2012,3641,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2013,2013,3240.2,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2014,2014,2964,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2015,2015,2821.5,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2016,2016,2756.2,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2017,2017,2790.2,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2018,2018,2998.6,,
ITD4,Friuli-Venezia Giulia,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2019,2019,3134.4,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2010,2010,2834.7,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2011,2011,2830.5,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2012,2012,2598.9,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2013,2013,2336.2,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2014,2014,2128.2,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2015,2015,2087.8,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2016,2016,1940.1,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2017,2017,1927.5,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2018,2018,1982.4,,
ITD2,Provincia Autonoma Trento,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2019,2019,2027.8,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2000,2000,79174.6,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2001,2001,83264.9,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2002,2002,90523.2,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2003,2003,88242.8,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2004,2004,90076.5,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2005,2005,91177.2,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2006,2006,93494.8,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2007,2007,92083.7,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2008,2008,92283,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2009,2009,81457.3,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2010,2010,81049.6,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2011,2011,78464.8,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2012,2012,70888.8,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2013,2013,68121.6,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2014,2014,66174.4,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2015,2015,67324.5,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2016,2016,71453.5,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2017,2017,75582,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2018,2018,79760.8,,
ITD,Nord-est,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2019,2019,79457.1,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2010,2010,14379.6,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2011,2011,13913.4,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2012,2012,12377,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2013,2013,11914.4,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2014,2014,11093.3,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2015,2015,10696.2,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2016,2016,10786.4,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2017,2017,11106.7,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2018,2018,11600.3,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11K,total construction,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2019,2019,11859.7,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2000,2000,32447,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2001,2001,33056.6,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2002,2002,37421.2,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2003,2003,36851.7,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2004,2004,37127.2,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2005,2005,36717.9,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2006,2006,38378.3,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2007,2007,38041.5,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2008,2008,38878.1,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2009,2009,32481.5,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2010,2010,31730.8,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2011,2011,29159.2,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2012,2012,27236.9,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2013,2013,26738,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2014,2014,25993.9,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2015,2015,26081.2,,
ITD5,Emilia-Romagna,P51G_D_W2_S1,"gross fixed capital formation, domestic concept",_T,total economic activities,N11,total fixed assets by type of asset,L_2015,chain linked - reference year 2015,N,raw data,2021M12,Dec-21,2016,2016,27900.1,,
