ITTER107,Territory,TIPO_DATO35,Data type,GIUST_REATO,Type of crime,SEXISTAT1,Gender,TIME,Select time,Value,Flag Codes,Flags
ITF5,Basilicata,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2017,2017,29,,
ITF5,Basilicata,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2000,2000,1,,
ITF5,Basilicata,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2001,2001,0,,
ITF5,Basilicata,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2002,2002,0,,
ITF5,Basilicata,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2003,2003,0,,
ITF5,Basilicata,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2004,2004,2,,
ITF5,Basilicata,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2005,2005,0,,
ITF5,Basilicata,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2006,2006,0,,
ITF5,Basilicata,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2007,2007,0,,
ITF5,Basilicata,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2008,2008,0,,
ITF5,Basilicata,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2009,2009,0,,
ITF5,Basilicata,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2010,2010,1,,
ITF5,Basilicata,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2011,2011,10,,
ITF5,Basilicata,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2012,2012,12,,
ITF5,Basilicata,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2013,2013,4,,
ITF5,Basilicata,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2014,2014,1,,
ITF5,Basilicata,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2015,2015,1,,
ITF5,Basilicata,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2016,2016,8,,
ITF5,Basilicata,FELONYN,number of persons convicted of felony by final judgement,MA,crimes of misappropriation,9,total,2017,2017,6,,
ITF6,Calabria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2000,2000,23,,
ITF6,Calabria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2001,2001,24,,
ITF6,Calabria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2002,2002,23,,
ITF6,Calabria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2003,2003,44,,
ITF6,Calabria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2004,2004,39,,
ITF6,Calabria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2005,2005,20,,
ITF6,Calabria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2006,2006,22,,
ITF6,Calabria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2007,2007,39,,
ITF6,Calabria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2008,2008,28,,
ITF6,Calabria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2009,2009,19,,
ITF6,Calabria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2010,2010,33,,
ITF6,Calabria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2011,2011,29,,
ITF6,Calabria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2012,2012,30,,
ITF6,Calabria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2013,2013,22,,
ITF6,Calabria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2014,2014,23,,
ITF6,Calabria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2015,2015,24,,
ITF6,Calabria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2016,2016,15,,
ITF6,Calabria,FELONYN,number of persons convicted of felony by final judgement,ADE,criminal association,9,total,2017,2017,15,,
ITG2,Sardegna,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,9,total,2000,2000,378,,
ITG2,Sardegna,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,9,total,2001,2001,391,,
ITG2,Sardegna,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,9,total,2002,2002,477,,
ITG2,Sardegna,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,9,total,2003,2003,517,,
ITG2,Sardegna,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,9,total,2004,2004,518,,
ITG2,Sardegna,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,9,total,2005,2005,502,,
ITG2,Sardegna,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,9,total,2006,2006,406,,
ITG2,Sardegna,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,9,total,2007,2007,484,,
ITG2,Sardegna,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,9,total,2008,2008,612,,
ITG2,Sardegna,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,9,total,2009,2009,619,,
ITG2,Sardegna,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,9,total,2010,2010,677,,
ITG2,Sardegna,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,9,total,2011,2011,530,,
ITG2,Sardegna,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,9,total,2012,2012,467,,
ITG2,Sardegna,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,9,total,2013,2013,507,,
ITG2,Sardegna,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,9,total,2014,2014,499,,
ITG2,Sardegna,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,9,total,2015,2015,577,,
ITG2,Sardegna,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,9,total,2016,2016,438,,
ITG2,Sardegna,FELONYN,number of persons convicted of felony by final judgement,CPAM,crimes against the public administration,9,total,2017,2017,424,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2000,2000,436,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2001,2001,379,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2002,2002,361,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2003,2003,447,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2004,2004,396,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2005,2005,410,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2006,2006,419,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2007,2007,707,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2008,2008,1519,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2009,2009,1278,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2010,2010,1321,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2011,2011,1248,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2012,2012,1236,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2013,2013,1041,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2014,2014,832,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2015,2015,759,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2016,2016,731,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,DPU,crimes against the public administration by public officers,9,total,2017,2017,845,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2000,2000,83,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2001,2001,68,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2002,2002,49,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2003,2003,63,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2004,2004,66,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2005,2005,64,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2006,2006,42,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2007,2007,63,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2008,2008,86,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2009,2009,64,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2010,2010,59,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2011,2011,50,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2012,2012,64,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2013,2013,53,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2014,2014,57,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2015,2015,75,,
ITF,Sud,FELONYN,number of persons convicted of felony by final judgement,PE,crimes of embezzlement,1,males,2016,2016,67,,
